Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL,PNL_per_Entry
2024-09-25,EVEN3,18,0.78,1.68,6.2,-2.28,60041.0,EVEN3_Up_0.5_low_Afastado_-0.5_Buy_Corpo,5.87,0.75,0.78,0.78,1,False,5.94,5.87,0.0700000000000002,0.0038888888888889
2024-09-25,MRFG3,20,0.8,1.58,6.07,-4.31,60188.0,MRFG3_Down_1_high_Afastado_-1_Buy_Corpo,12.22,1.0,0.8,0.8,1,False,12.16,12.22,-0.0600000000000005,-0.0030000000000000248
2024-09-25,DXCO3,18,0.78,1.53,3.43,-4.11,58255.0,DXCO3_Up_2_open_Afastado_1_Sell_Corpo,7.85,0.75,0.78,0.78,1,False,7.99,7.85,-0.1400000000000005,-0.007777777777777806
2024-09-25,USIM3,62,0.74,1.48,6.74,-3.6,74852.0,USIM3_Down_0.5_high_Afastado_0.5_Buy_Pavio,5.92,1.0,0.74,0.76,1,True,5.82,5.92,-0.0999999999999996,-0.001612903225806445
2024-09-25,AURA33,53,0.74,1.43,6.27,-4.37,67300.0,AURA33_Up_1_close_Afastado_-1_Buy_Corpo,21.73,0.75,0.74,0.72,1,False,22.0,21.73,0.2699999999999996,0.0050943396226415015
2024-09-26,BRAV3,8,0.88,2.77,4.02,-4.27,59482.0,BRAV3_Down_4.5_close_Afastado_0_Sell_Corpo,18.2,1.0,0.88,0.88,1,False,17.01,18.2,1.1899999999999975,0.1487499999999997
2024-09-26,COGN3,15,0.73,2.31,5.15,-4.78,60017.0,COGN3_Down_3.5_close_Afastado_-0.5_Sell_Corpo,1.21,1.0,0.73,0.73,1,False,1.3,1.21,-0.09,-0.006
2024-09-26,MATD3,11,0.91,2.2,4.17,-2.53,60769.0,MATD3_Down_1_high_Afastado_0.5_Sell_Corpo,4.46,0.75,0.91,0.91,1,False,4.36,4.46,0.0999999999999996,0.009090909090909054
2024-09-26,SIMH3,38,0.71,2.18,6.06,-4.43,73524.0,SIMH3_Down_1.5_low_Afastado_-1_Sell_Corpo,5.06,0.75,0.71,0.71,1,False,5.17,5.06,-0.1100000000000003,-0.002894736842105271
2024-09-26,HAPV3,21,0.81,1.83,5.85,-2.26,64032.0,HAPV3_Up_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,0.75,0.81,0.81,1,True,61.05,62.721,1.6710000000000065,0.07957142857142888
2024-09-26,USIM3,62,0.74,1.48,6.74,-3.6,74620.0,USIM3_Down_0.5_high_Afastado_0.5_Buy_Pavio,6.03,0.75,0.74,0.74,1,True,6.11,6.03,0.08,0.0012903225806451613
2024-09-26,FESA4,46,0.74,1.21,3.47,-3.89,66479.0,FESA4_Down_1.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,0.75,0.74,0.74,1,True,7.52,7.44,-0.0799999999999991,-0.001739130434782589
2024-09-26,GMAT3,22,0.86,1.19,2.76,-2.77,61047.0,GMAT3_Down_2.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.86,0.86,1,False,7.2,6.93515,-0.26485,-0.012038636363636362
2024-09-26,TOTS3,30,0.77,1.14,4.59,-1.99,60917.0,TOTS3_Down_1_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.77,0.77,1,True,27.64,27.8982,-0.2581999999999986,-0.00860666666666662
2024-09-26,GOAU4,35,0.71,1.12,3.08,-2.06,60686.0,GOAU4_Down_0.5_open_Afastado_0_Buy_Corpo,10.44,1.0,0.71,0.71,1,True,10.68,10.44,0.2400000000000002,0.006857142857142863
2024-09-27,BRAV3,10,0.9,2.62,4.48,-2.94,61385.0,BRAV3_Down_4.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.9,0.9,1,True,17.78,17.332900000000002,-0.4470999999999989,-0.04470999999999989
2024-09-27,MYPK3,22,0.73,2.22,6.24,-3.75,64001.0,MYPK3_Up_2.5_opendia_Afastado_-1_Sell_Corpo,opendia_-0.01,0.75,0.73,0.73,1,True,10.56,10.5534,-0.0066000000000006,-0.0003000000000000273
2024-09-27,MRFG3,20,0.8,1.58,6.07,-4.31,60188.0,MRFG3_Down_1_high_Afastado_-1_Buy_Corpo,12.14,1.0,0.8,0.8,1,False,11.86,12.14,-0.2800000000000011,-0.014000000000000054
2024-09-27,CSNA3,21,0.86,1.28,3.37,-2.39,60218.0,CSNA3_Up_1_open_Afastado_0.5_Sell_Corpo,12.01,1.0,0.86,0.86,1,False,12.61,12.01,-0.5999999999999996,-0.028571428571428553
2024-09-27,SMTO3,38,0.76,1.25,5.61,-3.72,61112.0,SMTO3_Down_1_open_Afastado_-0.5_Sell_Corpo,26.59,1.0,0.76,0.76,1,False,26.02,26.59,0.5700000000000003,0.015000000000000008
2024-09-27,SMFT3,34,0.71,1.24,4.26,-4.95,58609.0,SMFT3_Up_0.5_low_Afastado_0.5_Sell_GAP,20.74,0.75,0.71,0.71,1,False,20.92,20.74,-0.1800000000000032,-0.005294117647058918
2024-09-27,ROMI3,33,0.73,1.22,5.42,-3.48,60857.0,ROMI3_Up_1_opendia_Afastado_-1_Sell_Corpo,opendia_-0.01,1.0,0.73,0.73,1,False,10.39,10.3257,-0.0643000000000011,-0.001948484848484882
2024-09-27,GGBR4,28,0.71,1.2,3.13,-2.82,60676.0,GGBR4_Up_0.5_low_Afastado_-1_Sell_Movimento,17.83,1.0,0.71,0.71,1,False,18.45,17.83,-0.620000000000001,-0.02214285714285718
2024-09-27,ECOR3,23,0.78,1.15,3.19,-3.46,59227.0,ECOR3_Down_0.5_low_Afastado_-1_Sell_Corpo,7.13,1.0,0.78,0.78,1,False,7.14,7.13,-0.0099999999999997,-0.0004347826086956391
2024-09-27,CSAN3,25,0.76,1.09,2.03,-3.06,58092.0,CSAN3_Up_1.5_close_Afastado_0_Sell_Corpo,12.96,0.75,0.76,0.76,1,True,13.15,12.96,-0.1899999999999995,-0.00759999999999998
2024-09-30,HBRE3,11,0.73,3.57,6.46,-2.29,61731.0,HBRE3_Up_4_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.73,0.73,1,True,4.82,4.8015,0.0185000000000004,0.0016818181818182183
2024-09-30,VTRU3,13,0.85,2.4,4.36,-3.59,61995.0,VTRU3_Up_1_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.85,0.85,1,True,9.31,9.3928,0.0827999999999988,0.0063692307692306774
2024-09-30,PTBL3,11,0.82,2.17,6.22,-4.55,58701.0,PTBL3_Down_2_high_Afastado_-0.5_Buy_Corpo,4.9,1.0,0.82,0.82,1,False,4.6,4.9,-0.3000000000000007,-0.027272727272727337
2024-09-30,PRNR3,25,0.8,1.84,6.69,-3.65,65257.0,PRNR3_Up_1_low_Afastado_0.5_Buy_Corpo,11.74,1.0,0.8,0.8,1,False,12.13,11.74,0.3900000000000005,0.01560000000000002
2024-09-30,HBSA3,46,0.72,1.59,6.41,-3.7,69852.0,HBSA3_Up_1_close_Afastado_0.5_Sell_Corpo,3.25,1.0,0.72,0.72,1,False,3.22,3.25,0.0299999999999998,0.000652173913043474
2024-09-30,MRFG3,20,0.8,1.58,6.07,-4.31,60188.0,MRFG3_Down_1_high_Afastado_-1_Buy_Corpo,11.9,1.0,0.8,0.8,1,True,11.69,11.9,-0.2100000000000008,-0.01050000000000004
2024-09-30,BLAU3,25,0.76,1.49,3.33,-4.93,59808.0,BLAU3_Up_3_close_Afastado_-0.5_Sell_Corpo,13.43,0.75,0.76,0.76,1,True,12.94,13.43,0.4900000000000002,0.01960000000000001
2024-09-30,USIM3,63,0.75,1.48,6.74,-3.6,75284.0,USIM3_Down_0.5_high_Afastado_0.5_Buy_Pavio,6.2,0.75,0.75,0.74,1,False,6.01,6.2,-0.1900000000000004,-0.003015873015873022
2024-09-30,AURA33,52,0.73,1.46,6.27,-4.37,67108.0,AURA33_Up_1_close_Afastado_-1_Buy_Corpo,21.48,0.75,0.73,0.72,1,True,20.45,21.48,-1.0300000000000011,-0.019807692307692328
2024-09-30,FESA4,24,0.79,1.26,3.78,-3.05,60916.0,FESA4_Down_2_low_Afastado_0.5_Sell_Corpo,7.36,0.75,0.79,0.79,1,True,7.32,7.36,0.04,0.0016666666666666668
2024-10-01,COGN3,15,0.73,2.31,5.15,-4.78,60017.0,COGN3_Down_3.5_close_Afastado_-0.5_Sell_Corpo,1.24,1.0,0.73,0.73,1,True,1.25,1.24,-0.01,-0.0006666666666666666
2024-10-01,MATD3,11,0.91,2.2,4.17,-2.53,60769.0,MATD3_Down_1_high_Afastado_0.5_Sell_Corpo,4.5,0.75,0.91,0.91,1,False,4.35,4.5,0.1500000000000003,0.013636363636363663
2024-10-01,PCAR3,13,0.92,2.18,4.2,-3.7,63051.0,PCAR3_Down_0.5_low_Afastado_1_Sell_GAP,2.77,1.0,0.92,0.92,1,True,2.76,2.77,0.0100000000000002,0.0007692307692307846
2024-10-01,SIMH3,38,0.71,2.18,6.06,-4.43,73524.0,SIMH3_Down_1.5_low_Afastado_-1_Sell_Corpo,5.28,0.75,0.71,0.71,1,False,5.64,5.28,-0.3599999999999994,-0.009473684210526299
2024-10-01,HAPV3,21,0.81,1.78,5.85,-2.26,63618.0,HAPV3_Up_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,0.75,0.81,0.81,1,True,60.6,61.3575,0.7575000000000003,0.03607142857142859
2024-10-01,MRFG3,21,0.76,1.58,6.07,-4.31,59306.0,MRFG3_Down_1_high_Afastado_-1_Buy_Corpo,11.84,0.75,0.76,0.76,1,True,11.78,11.84,-0.0600000000000005,-0.002857142857142881
2024-10-01,DXCO3,18,0.78,1.53,3.43,-4.11,58255.0,DXCO3_Up_2_open_Afastado_1_Sell_Corpo,8.26,0.75,0.78,0.78,1,False,8.65,8.26,-0.3900000000000005,-0.021666666666666695
2024-10-01,USIM3,63,0.75,1.48,6.74,-3.6,75284.0,USIM3_Down_0.5_high_Afastado_0.5_Buy_Pavio,6.11,0.75,0.75,0.74,1,True,6.02,6.11,-0.0900000000000007,-0.0014285714285714398
2024-10-01,OPCT3,31,0.71,1.34,3.52,-3.16,62973.0,OPCT3_Up_0.5_low_Afastado_0.5_Buy_Movimento,6.71,0.75,0.71,0.71,1,False,6.76,6.71,0.0499999999999998,0.001612903225806445
2024-10-01,FESA4,48,0.73,1.21,3.47,-3.89,66680.0,FESA4_Down_1.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,0.75,0.73,0.73,1,True,7.32,7.32,0.0,0.0
2024-10-02,LIGT3,12,0.83,2.8,5.34,-3.01,62246.0,LIGT3_Down_4_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.83,0.83,1,True,6.8,6.8257,0.0257000000000005,0.0021416666666667084
2024-10-02,MDNE3,14,0.86,2.29,4.09,-3.26,63359.0,MDNE3_Up_2_open_Afastado_0_Buy_Corpo,13.06,1.0,0.86,0.86,1,False,14.11,13.06,1.049999999999999,0.07499999999999993
2024-10-02,TFCO4,24,0.71,1.96,4.57,-2.56,64232.0,TFCO4_Up_0.5_low_Afastado_0_Buy_Corpo,10.31,0.75,0.71,0.71,1,False,10.58,10.31,0.2699999999999996,0.011249999999999982
2024-10-02,AURA33,22,0.73,1.93,5.91,-4.98,62118.0,AURA33_Up_3_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,0.75,0.73,0.73,1,True,21.1,21.55725,-0.4572499999999948,-0.020784090909090672
2024-10-02,HAPV3,22,0.82,1.75,5.85,-2.26,64226.0,HAPV3_Up_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,0.75,0.82,0.82,1,True,62.1,61.9635,-0.136499999999998,-0.006204545454545365
2024-10-02,ASAI3,25,0.72,1.73,6.32,-3.87,59735.0,ASAI3_Down_3_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.72,0.72,1,True,7.02,7.104299999999999,0.0842999999999998,0.003371999999999992
2024-10-02,BITH11,25,0.76,1.6,5.87,-3.87,62957.0,BITH11_Down_2_opendia_Afastado_1_Buy_Corpo,opendia_0.01,1.0,0.76,0.76,1,True,75.6,77.2347,-1.6347000000000094,-0.06538800000000038
2024-10-02,USIM3,32,0.72,1.41,4.55,-4.01,61228.0,USIM3_Down_0.5_high_Afastado_1_Buy_Pavio,6.18,0.75,0.72,0.72,1,True,6.14,6.18,-0.04,-0.00125
2024-10-02,LOGG3,51,0.75,1.36,5.53,-4.72,68386.0,LOGG3_Down_1_close_Afastado_-0.5_Buy_Corpo,20.09,0.75,0.75,0.74,1,False,20.84,20.09,0.75,0.014705882352941176
2024-10-02,CSNA3,21,0.86,1.28,3.37,-2.39,60218.0,CSNA3_Up_1_open_Afastado_0.5_Sell_Corpo,12.3,1.0,0.86,0.86,1,False,12.66,12.3,-0.3599999999999994,-0.017142857142857112
2024-10-03,VTRU3,21,0.71,2.95,6.35,-4.75,64922.0,VTRU3_Down_1.5_open_Afastado_-0.5_Sell_Corpo,9.35,1.0,0.71,0.71,1,False,9.14,9.35,0.209999999999999,0.009999999999999952
2024-10-03,MOVI3,14,0.71,2.33,4.29,-4.37,59311.0,MOVI3_Up_0.5_close_Afastado_1_Sell_GAP,5.86,1.0,0.71,0.71,1,False,5.59,5.86,0.2700000000000004,0.019285714285714316
2024-10-03,MDNE3,14,0.86,2.29,4.09,-3.26,63359.0,MDNE3_Up_2_open_Afastado_0_Buy_Corpo,13.41,1.0,0.86,0.86,1,False,14.28,13.41,0.8699999999999992,0.06214285714285709
2024-10-03,BRAV3,9,1.0,2.14,4.02,-2.96,59595.0,BRAV3_Down_4.5_opendia_Afastado_-1_Sell_Corpo,opendia_-0.01,1.0,1.0,1.0,1,True,17.75,17.424,-0.3260000000000005,-0.03622222222222228
2024-10-03,PRNR3,24,0.79,1.91,6.69,-3.65,65012.0,PRNR3_Up_1_low_Afastado_0.5_Buy_Corpo,11.89,1.0,0.79,0.79,1,False,12.42,11.89,0.5299999999999994,0.022083333333333306
2024-10-03,SIMH3,29,0.72,1.86,6.06,-4.43,64047.0,SIMH3_Down_2_low_Afastado_-1_Sell_Corpo,5.31,0.75,0.72,0.72,1,True,5.17,5.31,0.1399999999999996,0.004827586206896538
2024-10-03,HAPV3,23,0.78,1.75,5.85,-2.26,64114.0,HAPV3_Up_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,0.75,0.78,0.78,1,False,60.15,62.115,1.9650000000000036,0.08543478260869582
2024-10-03,BRFS3,17,0.76,1.67,5.0,-3.74,59811.0,BRFS3_Down_2.5_opendia_Afastado_1_Buy_Corpo,opendia_0.01,0.75,0.76,0.76,1,True,23.1,23.2401,-0.1401000000000003,-0.008241176470588253
2024-10-03,LOGG3,34,0.74,1.32,4.21,-3.48,62327.0,LOGG3_Up_0.5_low_Afastado_0.5_Buy_GAP,20.44,0.75,0.74,0.74,1,True,21.0,20.44,0.5599999999999987,0.01647058823529408
2024-10-03,GGBR4,27,0.74,1.2,3.13,-2.82,60892.0,GGBR4_Up_0.5_low_Afastado_-1_Sell_Movimento,18.49,1.0,0.74,0.74,1,True,18.31,18.49,0.1799999999999997,0.006666666666666655
2024-10-04,USIM5,12,0.75,2.47,5.32,-3.63,60178.0,USIM5_Down_0.5_close_Afastado_1_Sell_GAP,6.17,1.0,0.75,0.75,1,True,6.21,6.17,-0.04,-0.0033333333333333335
2024-10-04,MDNE3,14,0.86,2.29,4.09,-3.26,63359.0,MDNE3_Up_2_open_Afastado_0_Buy_Corpo,13.84,1.0,0.86,0.86,1,False,14.65,13.84,0.8100000000000005,0.05785714285714289
2024-10-04,POSI3,15,0.73,2.24,4.25,-2.8,59896.0,POSI3_Down_0.5_open_Afastado_1_Sell_Movimento,5.7,1.0,0.73,0.73,1,False,5.67,5.7,0.0300000000000002,0.0020000000000000135
2024-10-04,PCAR3,14,0.93,2.04,4.2,-3.7,63232.0,PCAR3_Down_0.5_low_Afastado_1_Sell_GAP,2.87,1.0,0.93,0.93,1,True,2.83,2.87,0.04,0.002857142857142857
2024-10-04,VAMO3,24,0.71,1.97,6.05,-3.78,62953.0,VAMO3_Down_3_close_Afastado_-0.5_Sell_Corpo,5.74,0.75,0.71,0.71,1,False,5.64,5.74,0.1000000000000005,0.004166666666666687
2024-10-04,PRNR3,24,0.79,1.91,6.69,-3.65,65012.0,PRNR3_Up_1_low_Afastado_0.5_Buy_Corpo,11.97,1.0,0.79,0.79,1,False,12.3,11.97,0.33,0.01375
2024-10-04,USIM3,36,0.75,1.87,5.57,-3.99,69466.0,USIM3_Down_0.5_high_Afastado_0_Buy_Movimento,6.12,1.0,0.75,0.75,1,False,6.09,6.12,-0.0300000000000002,-0.0008333333333333389
2024-10-04,SIMH3,29,0.72,1.86,6.06,-4.43,64047.0,SIMH3_Down_2_low_Afastado_-1_Sell_Corpo,5.05,0.75,0.72,0.72,1,False,5.17,5.05,-0.1200000000000001,-0.004137931034482762
2024-10-04,OPCT3,20,0.75,1.83,4.56,-1.56,62742.0,OPCT3_Up_1.5_open_Afastado_0.5_Buy_Corpo,6.77,1.0,0.75,0.75,1,False,6.99,6.77,0.2200000000000006,0.01100000000000003
2024-10-04,ASAI3,26,0.73,1.7,6.32,-3.87,60295.0,ASAI3_Down_3_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.73,0.73,1,True,6.85,6.566999999999999,-0.2830000000000003,-0.010884615384615397
2024-10-07,BPAN4,9,0.89,2.3,4.31,-1.63,58395.0,BPAN4_Up_0.5_low_Afastado_-1_Buy_Corpo,9.11,1.0,0.89,0.89,1,False,9.42,9.11,0.3100000000000005,0.0344444444444445
2024-10-07,MDNE3,14,0.86,2.29,4.09,-3.26,63359.0,MDNE3_Up_2_open_Afastado_0_Buy_Corpo,14.2,1.0,0.86,0.86,1,False,14.8,14.2,0.6000000000000014,0.04285714285714296
2024-10-07,SBFG3,13,0.85,1.98,5.33,-2.42,58967.0,SBFG3_Down_2_open_Afastado_0_Sell_Corpo,14.94,1.0,0.85,0.85,1,False,13.79,14.94,1.1500000000000004,0.0884615384615385
